ImgID,Quality,Country,Season,Variety,PlotSize_acres,EstimatedYieldKG,YieldPerAcre
id_d5bea664,1,Kenya,2018 LR,otherhybrid,0.125,,
id_d5bffea6,0,Kenya,2018 LR,h614d,0.25,,
id_d5c9514d,0,Kenya,2018 LR,h6213,0.25,,
id_d5d0ee15,1,Kenya,2018 LR,h6213,4,,
id_d5d6ace4,0,Kenya,2016 LR,Local,0.25,,
id_d5ebdec6,2,Kenya,2018 LR,localmaize,1,,
id_d5f933fe,1,Kenya,2018 LR,h6213,1.5,,
id_d607fd4d,0,Kenya,2018 LR,localmaize,0.5,,
id_d60b87b7,0,Kenya,2017 LR,WH 505,0.5,,
id_d60d504a,0,Kenya,2018 LR,localmaize,3,,
id_d6302cfa,0,Kenya,2018 LR,scduma43,0.25,,
id_d637c50f,0,Kenya,2018 LR,wh505,0.5,,
id_d63ed9f7,0,Kenya,2018 LR,localmaize,0.75,,
id_d6477525,3,Kenya,2018 LR,localmaize,0.25,,
id_d648594e,0,Kenya,2018 LR,h6213,0.5,,
id_d6545389,0,Kenya,2016 LR,H_6213,0.125,,
id_d67c45fa,0,Kenya,2018 LR,h614d localmaize,0.3,,
id_d68a8efd,0,Kenya,2018 LR,h6213,0.25,,
id_d6a8db8a,0,Kenya,2018 LR,localmaize,0.25,,
id_d6a9b137,0,Kenya,2018 LR,scsimba61,0.5,,
id_d6aa587d,1,Kenya,2018 LR,otherhybrid,1,,
id_d6bb93fe,0,Kenya,2018 LR,localmaize,0.0625,,
id_d6bddc66,0,Kenya,2018 LR,h614d,0.25,,
id_d6c081c8,0,Kenya,2016 LR,Local,0.5,,
id_d6effe09,0,Kenya,2016 LR,SC DUMA 43,0.25,,
id_d70fa115,0,Kenya,2016 LR,H_6213,1.5,,
id_d73eb187,0,Kenya,2018 LR,h6213,0.25,,
id_d7415677,,Rwanda,2015A,DK,0.1235525,,
id_d75ad8fd,0,Kenya,2018 LR,h6218,3.5,,
id_d761146e,2,Kenya,2018 LR,h614d,0.25,,
id_d76b8e20,0,Kenya,2018 LR,localmaize,0.25,,
id_d76cb5f5,0,Kenya,2016 LR,Other_Hybrid,0.5,,
id_d770d90e,,Rwanda,2015A,Unspecified OPV,0.1235525,,
id_d776d524,,Rwanda,2018A,unknown,0.1235525,,
id_d77b16db,0,Kenya,2017 LR,H 614D,0.1,,
id_d77db92e,0,Kenya,2018 LR,otherhybrid,0.25,,
id_d77fca64,,Rwanda,2015A,DK,0.148263,,
id_d785b895,,Rwanda,2017A,Unknown,0.1235525,,
id_d78fb542,0,Kenya,2017 LR,SC PUNDA MILIA 53,0.25,,
id_d7a8b068,0,Kenya,2018 LR,h6213,0.5,,
id_d7b42fc2,0,Kenya,2018 LR,h614d,0.5,,
id_d7b50e84,,Rwanda,2018A,h_629,0.1235525,,
id_d7bdf54f,0,Kenya,2018 LR,otherhybrid,0.4375,,
id_d7d62e93,,Rwanda,2015B,NSP,0.247105,,
id_d7e51b24,0,Kenya,2018 LR,otherhybrid,0.25,,
id_d7fac93a,0,Kenya,2016 LR,H_614D,0.25,,
id_d7ffc86e,0,Kenya,2017 LR,DK 8031,0.25,,
id_d802e212,0,Kenya,2018 LR,scsimba61,0.25,,
id_d82e970b,0,Kenya,2018 LR,localmaize,1.5,,
id_d83bdc24,0,Kenya,2016 LR,Local,0.5,,
id_d83dcb62,0,Kenya,2018 LR,h6218,0.25,,
id_d8511926,0,Kenya,2018 LR,h6213,1.4,,
id_d852df6c,0,Kenya,2018 LR,h6213,0.88,,
id_d8646538,1,Kenya,2016 LR,Other_Hybrid,0.125,,
id_d87c2ca2,3,Kenya,2018 LR,h614d,5,,
id_d89e2058,0,Kenya,2018 LR,h614d,0.25,,
id_d89e3ef2,,Rwanda,2018B,pan_53,0.133436702,,
id_d8aa4177,0,Kenya,2016 LR,WH_505,0.5,,
id_d8afe171,0,Kenya,2018 LR,localmaize,1,,
id_d8c1d15c,0,Kenya,2018 LR,scpundamilia53,0.5,,
id_d8cf4f58,0,Kenya,2018 LR,h6213,1,,
id_d8d5a60f,0,Kenya,2016 LR,Local,0.75,,
id_d8daba2d,0,Kenya,2018 LR,h6213,1,,
id_d8e468ac,0,Kenya,2018 LR,h614d,1,,
id_d8efdf11,0,Kenya,2017 LR,WH 505,0.25,,
id_d8fde83a,0,Kenya,2018 LR,scduma43,0.25,,
id_d90a98a2,0,Kenya,2018 LR,scsimba61 localmaize,0.25,,
id_d90be444,0,Kenya,2016 LR,H_6213,0.25,,
id_d916649c,3,Kenya,2018 LR,h6213,0.25,,
id_d91b219b,3,Kenya,2016 LR,SC_DUMA_43,0.25,,
id_d92270cc,0,Kenya,2017 LR,H 614D,0.25,,
id_d9236b3d,0,Kenya,2018 LR,h6213,0.25,,
id_d935c43e,0,Kenya,2018 LR,h614d,0.15,,
id_d9498e5f,0,Kenya,2018 LR,otherhybrid,2,,
id_d954226b,3,Kenya,2016 LR,Local,0.03,,
id_d961c662,1,Kenya,2016 LR,Local,0.25,,
id_d9793ec8,0,Kenya,2018 LR,h614d,0.125,,
id_d979b57f,0,Kenya,2016 LR,H_6213,0.5,,
id_d990569c,0,Kenya,2017 LR,WH 505,0.0625,,
id_d994e490,0,Kenya,2016 LR,H_6213,0.25,,
id_d99c42a0,0,Kenya,2018 LR,h614d,0.7,,
id_d9a4614d,0,Kenya,2016 LR,Local,0.125,,
id_d9ab99c7,0,Kenya,2016 LR,Other_Hybrid,0.5,,
id_d9ad470c,0,Kenya,2017 LR,DK 8031,0.25,,
id_d9b0b301,0,Kenya,2018 LR,h614d,0.5,,
id_d9b40e0f,0,Kenya,2018 LR,h614d,0.5,,
id_d9b4af41,0,Kenya,2018 LR,localmaize,0.5,,
id_d9ba9e2a,0,Kenya,2018 LR,localmaize,0.25,,
id_d9baae26,,Rwanda,2015A,DK,0.0247105,,
id_d9beecba,0,Kenya,2016 LR,SC_DUMA_43,0.0625,,
id_d9befe1a,0,Kenya,2018 LR,localmaize,0.125,,
id_d9c06412,0,Kenya,2016 LR,Local,0.125,,
id_d9cc2ab0,0,Kenya,2018 LR,dk8031,0.5,,
id_d9dd92bd,0,Kenya,2018 LR,scpundamilia53,0.5,,
id_d9f6b07a,0,Kenya,2018 LR,pan691,0.5,,
id_da241cec,2,Kenya,2018 LR,dk8031,0.5,,
id_da2ea0a3,0,Kenya,2018 LR,dk8031,1.25,,
id_da31a2d4,0,Kenya,2018 LR,h6213,0.75,,
id_da33ef5f,,Rwanda,2015A,DK,0.098842,,
id_da3df3fa,,Rwanda,2018A,hybrid_unknown,0.1235525,,
id_da54f9d1,0,Kenya,2018 LR,localmaize,0.25,,
id_da630275,0,Kenya,2018 LR,h614d,0.25,,
id_da739c52,0,Kenya,2018 LR,dk8031,1,,
id_da775b36,0,Kenya,2018 LR,h6213,0.25,,
id_da8313bd,2,Kenya,2018 LR,dk8031,1,,
id_da832971,0,Kenya,2016 LR,Local,0.25,,
id_da854921,0,Kenya,2018 LR,h614d,2,,
id_da87c4b8,0,Kenya,2018 LR,wh505,0.25,,
id_da8b6379,,Rwanda,2018A,unknown,0.1235525,,
id_da96a5fa,0,Kenya,2018 LR,pioneerp3812w,1,,
id_da97831b,,Rwanda,2015A,DK,0.049421,,
id_da9bc1e3,,Rwanda,2018A,pan_4m21,0.1235525,,
id_daa0e37c,0,Kenya,2018 LR,scpundamilia53 localmaize,0.25,,
id_dad780bd,0,Kenya,2018 LR,h6213,0.25,,
id_dadc607a,1,Kenya,2017 LR,H 614D,0.5,,
id_daea607e,0,Kenya,2018 LR,h6213,1.1,,
id_dafe7e4b,1,Kenya,2016 LR,Local,0.25,,
id_db081d06,1,Kenya,2018 LR,h6213,2.2,,
id_db0b8443,0,Kenya,2018 LR,DK 90-89,0.1,,
id_db0ba46a,0,Kenya,2018 LR,h614d,2.3,,
id_db0cb32a,0,Kenya,2018 LR,sctembo73,1.5,,
id_db1337c2,0,Kenya,2016 LR,Local,0.25,,
id_db1d2f48,0,Kenya,2018 LR,dk8031,0.25,,
id_db202320,0,Kenya,2017 LR,H 6213,0.5,,
id_db23f908,,Rwanda,2017A,h_629,0.1235525,,
id_db349a1c,0,Kenya,2018 LR,otherhybrid,2.9,,
id_db45e276,0,Kenya,2018 LR,h614d,0.5,,
id_db4d114b,0,Kenya,2018 LR,scduma43 localmaize,0.75,,
id_db4e893f,2,Kenya,2017 LR,DK 8031,0.25,,
id_db5ceeed,0,Kenya,2018 LR,localmaize,0.25,,
id_db616ac4,3,Kenya,2018 LR,pioneerp3812w,0.125,,
id_db7e8b0e,0,Kenya,2018 LR,scduma43,1,,
id_db8bd855,0,Kenya,2018 LR,otherhybrid,1,,
id_db8f0268,0,Kenya,2016 LR,SC DUMA 43,0.25,,
id_db9298ca,0,Kenya,2016 LR,SC DUMA 43,0.25,,
id_dba786d8,0,Kenya,2018 LR,h6213,1,,
id_dbb6e23c,0,Kenya,2018 LR,localmaize,0.5,,
id_dbc1e5e3,0,Kenya,2018 LR,scpundamilia53,2,,
id_dbc95095,0,Kenya,2018 LR,h6213,0.5,,
id_dbce24ec,0,Kenya,2018 LR,h614d h6213,2.25,,
id_dbd14527,0,Kenya,2016 LR,H_6213,0.5,,
id_dbe65ca4,0,Kenya,2018 LR,h6213,0.8,,
id_dbfc95ba,0,Kenya,2018 LR,dk8031 localmaize,0.375,,
id_dbffb51d,0,Kenya,2018 LR,wh505 otherhybrid,1,,
id_dc073e07,0,Kenya,2016 LR,WH_505,0.25,,
id_dc0e0f90,0,Kenya,2018 LR,h6213,0.75,,
id_dc0e7067,0,Kenya,2016 LR,H 6213,0.5,,
id_dc0e9c3a,,Rwanda,2015B,NSP,0.01235525,,
id_dc15c60b,0,Kenya,2018 LR,otherhybrid,0.25,,
id_dc1d22df,0,Kenya,2018 LR,h614d,0.2,,
id_dc251b43,0,Kenya,2017 LR,DK 90-89,0.5,,
id_dc2afe04,1,Kenya,2018 LR,h614d h6213,4,,
id_dc44ae26,0,Kenya,2017 LR,H 6213,0.75,,
id_dc44da80,0,Kenya,2018 LR,dk8031,0.5,,
id_dc478f4b,2,Kenya,2016 LR,H_6213,0.15,,
id_dc61fcf0,0,Kenya,2018 LR,otherhybrid,1,,
id_dc70c873,0,Kenya,2018 LR,h6213,0.5,,
id_dc7ee57f,0,Kenya,2018 LR,otherhybrid,0.5,,
id_dc7ff64e,0,Kenya,2018 LR,localmaize,0.5,,
id_dc84b564,0,Kenya,2018 LR,h614d,1,,
id_dc893357,0,Kenya,2018 LR,scduma43,0.5,,
id_dc9588a3,0,Kenya,2018 LR,h6213,0.1,,
id_dc9dbd15,1,Kenya,2018 LR,scpundamilia53,1,,
id_dc9e2749,1,Kenya,2018 LR,otherhybrid,0.25,,
id_dc9f1d29,0,Kenya,2018 LR,dk90-89,1.25,,
id_dcbbcf69,1,Kenya,2018 LR,localmaize,0.5,,
id_dcc9e5e3,0,Kenya,2018 LR,localmaize,0.5,,
id_dcd868de,1,Kenya,2018 LR,h6218,1,,
id_dcdd867f,0,Kenya,2016 LR,H_614D,0.5,,
id_dce8c3d8,0,Kenya,2018 LR,dk8031 localmaize,0.5,,
id_dcf29fd0,0,Kenya,2018 LR,scduma43,1,,
id_dcf3b329,0,Kenya,2016 LR,H_6213,0.5,,
id_dcf660b0,0,Kenya,2018 LR,localmaize,0.25,,
id_dcf7877c,0,Kenya,2017 LR,DK 8031,0.125,,
id_dd0477f7,,Rwanda,2015A,DK,0.5189205,,
id_dd1bf0d1,0,Kenya,2017 LR,H 6213,0.25,,
id_dd1cdb71,,Rwanda,2015A,Pan 4M21,0.049421,,
id_dd2041dd,0,Kenya,2018 LR,localmaize,0.25,,
id_dd23f0fa,0,Kenya,2018 LR,scpundamilia53,0.25,,
id_dd27220a,0,Kenya,2018 LR,h6213,1.5,,
id_dd311262,0,Kenya,2018 LR,pn15,1,,
id_dd3c8907,0,Kenya,2016 LR,Other_Hybrid,0.5,,
id_dd42aa37,0,Kenya,2016 LR,PN 15,0.25,,
id_dd488db9,0,Kenya,2016 LR,H 6213,0.25,,
id_dd4994eb,0,Kenya,2018 LR,scduma43,1.375,,
id_dd5ce567,0,Kenya,2018 LR,scduma43,0.5,,
id_dd654408,0,Kenya,2018 LR,localmaize,0.25,,
id_dd720afe,,Rwanda,2018A,unknown,0.1235525,,
id_dd73f374,0,Kenya,2018 LR,scsimba61,0.5,,
id_dd802cdf,1,Kenya,2018 LR,wh509,0.5,,
id_dd8eac27,0,Kenya,2018 LR,localmaize,0.75,,
id_dd90e4a4,0,Kenya,2018 LR,h6218,0.75,,
id_dd943c15,0,Kenya,2016 LR,Local,0.25,,
id_dd9ece4f,1,Kenya,2018 LR,h6213,0.25,,
id_ddb58d60,0,Kenya,2018 LR,localmaize,0.25,,
id_ddb7f3ab,,Rwanda,2015A,DK,0.049421,,
id_ddc37698,0,Kenya,2016 LR,DK_8031,0.125,,
id_ddc4a84c,0,Kenya,2016 LR,H_614D,0.25,,
id_ddd37042,,Rwanda,2015A,DK,0.148263,,
id_ddd4d132,0,Kenya,2018 LR,dk8031,0.25,,
id_dddf5ba1,1,Kenya,2016 LR,SC DUMA 43,0.5,,
id_ddf7d01a,0,Kenya,2018 LR,h6213,1,,
id_ddfb2a44,0,Kenya,2018 LR,h6213,1,,
id_de00a86d,3,Kenya,2016 LR,Local,0.25,,
id_de02be33,2,Kenya,2017 LR,H 6213,0.5,,
id_de26ac82,0,Kenya,2017 LR,WH 505,0.5,,
id_de2bd640,0,Kenya,2016 LR,DK 8031,0.5,,
id_de449bb2,3,Kenya,2017 LR,H 6213,0.5,,
id_de56e7ce,0,Kenya,2017 LR,DK 8031,0.25,,
id_de5719d7,3,Kenya,2017 LR,PN 15,0.25,,
id_de5bef0d,0,Kenya,2016 LR,Local,0.2,,
id_de621971,,Rwanda,2015A,DK,0.2718155,,
id_de698a6b,,Tanzania,2015 LR,Kienyeji,2.5,,
id_de6cb373,,Rwanda,2015A,DK,0.148263,,
id_de71ad88,0,Kenya,2018 LR,wh505,0.5,,
id_de805817,,Rwanda,2018A,hybrid_unknown,0.1235525,,
id_de811a9c,0,Kenya,2016 LR,SC_DUMA_43,0.0625,,
id_de862ea8,0,Kenya,2018 LR,otherhybrid,0.5,,
id_de88ec25,0,Kenya,2018 LR,dk8031,0.25,,
id_de8a4308,0,Kenya,2018 LR,dk8031,0.5,,
id_de9cfb16,0,Kenya,2018 LR,h6213,0.8,,
id_deb0655d,,Rwanda,2015A,ZM 607,0.0247105,,
id_deb5b9e5,3,Kenya,2016 LR,WH_505,1.5,,
id_deb7d616,0,Kenya,2018 LR,h614d,0.25,,
id_deb9c5f6,0,Kenya,2018 LR,localmaize,0.5,,
id_dee4c7c6,1,Kenya,2017 LR,PN 15,0.5,,
id_deed55e1,0,Kenya,2016 LR,Local,0.5,,
id_deeff752,0,Kenya,2016 LR,Local,0.125,,
id_defc06ef,,Rwanda,2015A,Pool 9A,0.049421,,
id_df012bf0,0,Kenya,2016 LR,WH_505,0.25,,
id_df0aa6b1,1,Kenya,2018 LR,pan691 localmaize,0.25,,
id_df0bb82b,0,Kenya,2018 LR,h6213,1.75,,
id_df0d4cc2,0,Kenya,2018 LR,h614d,0.25,,
id_df0e141f,0,Kenya,2018 LR,scduma43,0.5,,
id_df153605,0,Kenya,2018 LR,h6218,0.75,,
id_df17f761,3,Kenya,2016 LR,Local,0.25,,
id_df57d449,3,Kenya,2017 LR,H 6213,0.125,,
id_df5e5f56,0,Kenya,2016 LR,Local,0.25,,
id_df6bc0da,0,Kenya,2018 LR,h6213,5.5,,
id_df73b253,,Rwanda,2016B,pan4m21,3.22472025,,
id_df9b5239,0,Kenya,2016 LR,SC DUMA 43,0.25,,
id_dfabebf8,0,Kenya,2016 LR,Local,0.25,,
id_dfb1fdd0,0,Kenya,2018 LR,h6213,0.3,,
id_dfc2c4fb,0,Kenya,2018 LR,otherhybrid,0.5,,
id_dfddb223,2,Kenya,2018 LR,dk8031 h6213,0.5,,
id_dfe13983,0,Kenya,2017 LR,H 6213,0.15,,
id_dfe87ce9,0,Kenya,2018 LR,h6213,1,,
id_dff8daa6,0,Kenya,2016 LR,WH_505,0.5,,
id_dffad149,0,Kenya,2017 LR,DK 8031,0.25,,
id_dffc79af,,Rwanda,2015A,ZM 607,0.3706575,,
id_e000abc1,0,Kenya,2018 LR,h614d,1,,
id_e01753f5,0,Kenya,2016 LR,SC_DUMA_43,0.125,,
id_e0210072,0,Kenya,2016 LR,SC DUMA 43,0.25,,
id_e028e3fd,0,Kenya,2017 LR,DK 8031,0.25,,
id_e02e458a,0,Kenya,2018 LR,h6213,0.5,,
id_e031e1fe,0,Kenya,2018 LR,otherhybrid,1.375,,
id_e03e4c28,,Rwanda,2018B,pan_53,1.045254131,,
id_e045a5b8,,Rwanda,2015A,DK,0.0741315,,
id_e04c67bf,0,Kenya,2018 LR,localmaize,0.5,,
id_e04ebf2b,0,Kenya,2018 LR,otherhybrid,2,,
id_e053a413,0,Kenya,2018 LR,otherhybrid,0.5,,
id_e054123e,2,Kenya,2018 LR,wh505,0.5,,
id_e05ee82e,0,Kenya,2018 LR,dk90-89,0.25,,
id_e0802885,0,Kenya,2018 LR,h614d,0.25,,
id_e084a894,0,Kenya,2016 LR,H_614D,0.25,,
id_e0a54829,0,Kenya,2018 LR,otherhybrid,0.25,,
id_e0a8a9d1,0,Kenya,2018 LR,localmaize,0.5,,
id_e0b479f9,1,Kenya,2018 LR,localmaize,0.125,,
id_e0bab392,0,Kenya,2018 LR,dk8031,0.5,,
id_e0bcce36,0,Kenya,2016 LR,Local,1.25,,
id_e0bd1dc3,3,Kenya,2016 LR,DK_8031,0.5,,
id_e0bdfab7,0,Kenya,2018 LR,pn15,0.5,,
id_e0be587a,,Rwanda,2018A,pan_4m21,0.1235525,,
id_e0c6d502,0,Kenya,2016 LR,Local,0.125,,
id_e0cbe159,0,Kenya,2016 LR,H_614D,2,,
id_e0ce6f9b,0,Kenya,2018 LR,H 614D,0.25,,
id_e0d7ddfe,,Rwanda,2015A,DK,0.049421,,
id_e0e2052b,0,Kenya,2017 LR,DK 8031,0.5,,
id_e0eceb33,0,Kenya,2018 LR,otherhybrid,0.75,,
id_e0ed663f,,Rwanda,2015A,Unspecified OPV,0.049421,,
id_e101e60c,2,Kenya,2018 LR,dk90-89,0.375,,
id_e107d526,1,Kenya,2018 LR,otherhybrid,1,,
id_e1166ee9,,Rwanda,2015A,Unspecified hybrid,0.0247105,,
id_e1182fa0,0,Kenya,2017 LR,SC DUMA 43,0.125,,
id_e12be044,2,Kenya,2017 LR,WH 505,0.25,,
id_e1461451,0,Kenya,2018 LR,h6213,0.25,,
id_e1489302,0,Kenya,2017 LR,SC PUNDA MILIA 53,0.125,,
id_e14caeaa,0,Kenya,2018 LR,scduma43,0.5,,
id_e16de922,0,Kenya,2018 LR,otherhybrid,0.8,,
id_e1732af8,0,Kenya,2018 LR,dk90-89,0.25,,
id_e1755cb6,0,Kenya,2018 LR,localmaize,0.5,,
id_e17d40ed,0,Kenya,2017 LR,SC PUNDA MILIA 53,0.25,,
id_e196c8de,0,Kenya,2018 LR,localmaize,0.25,,
id_e19b33b7,0,Kenya,2018 LR,dk777,1,,
id_e1a38238,,Rwanda,2015B,NSP,0.03706575,,
id_e1a6ba7c,0,Kenya,2017 LR,H 6213,0.25,,
id_e1a8ab27,0,Kenya,2018 LR,localmaize,0.5,,
id_e1ab2e07,0,Kenya,2016 LR,WE 1101,0.25,,
id_e1abeb99,3,Kenya,2016 LR,H_6213,0.75,,
id_e1cab63a,,Rwanda,2015B,NSP,0.18532875,,
id_e2061b2b,0,Kenya,2017 LR,H 6213,0.25,,
id_e2089109,,Rwanda,2015A,DK,0.098842,,
id_e20d2c77,0,Kenya,2018 LR,h614d,0.1,,
id_e214c555,0,Kenya,2016 LR,Local,0.25,,
id_e2296460,0,Kenya,2018 LR,localmaize,2,,
id_e2303220,0,Kenya,2016 LR,Local,0.25,,
id_e237a19c,0,Kenya,2016 LR,SC_DUMA_43,0.25,,
id_e2464868,0,Kenya,2018 LR,h6213,1,,
id_e24b4161,0,Kenya,2018 LR,wh505 localmaize,1,,
id_e25574c8,2,Kenya,2016 LR,PN 15,0.125,,
id_e258ac4c,0,Kenya,2018 LR,h6213,0.5,,
id_e26f5d25,1,Kenya,2018 LR,h6213,0.5,,
id_e2723783,,Rwanda,2015B,NSP,0.0247105,,
id_e284399c,2,Kenya,2018 LR,dk8031 localmaize,1,,
id_e2985047,0,Kenya,2018 LR,scduma43 localmaize,0.75,,
id_e2987616,0,Kenya,2018 LR,h6213,0.4,,
id_e2a29bd7,0,Kenya,2016 LR,Local,0.125,,
id_e2a81785,0,Kenya,2018 LR,h6213,1,,
id_e2be50fc,0,Kenya,2018 LR,h6213,0.3,,
id_e2c03b5b,0,Kenya,2018 LR,h6213,0.5,,
id_e2cef433,0,Kenya,2018 LR,h6213,1,,
id_e2cf2a7d,2,Kenya,2018 LR,wh509,0.5,,
id_e2d258fc,0,Kenya,2018 LR,scduma43,0.3,,
id_e2d3de79,,Rwanda,2015A,Unspecified local,0.296526,,
id_e2e6e7c3,0,Kenya,2017 LR,WH 505,0.0125,,
id_e2e8b3ba,0,Kenya,2018 LR,scduma43,0.75,,
id_e2eba75c,0,Kenya,2016 LR,DK_8031,1,,
id_e2fdd120,0,Kenya,2018 LR,otherhybrid,5,,
id_e3007910,0,Kenya,2018 LR,scduma43,0.5,,
id_e3088dd0,0,Kenya,2017 LR,H 6213,0.5,,
id_e3187d99,0,Kenya,2018 LR,localmaize,0.125,,
id_e31b09c7,0,Kenya,2018 LR,localmaize,0.43,,
id_e323d973,,Rwanda,2015A,Unspecified hybrid,0.049421,,
id_e32aeab2,0,Kenya,2018 LR,h6213,0.5,,
id_e331b6e7,0,Kenya,2017 LR,H 614D,0.25,,
id_e3393945,0,Kenya,2018 LR,localmaize,0.25,,
id_e345052e,0,Kenya,2017 LR,DK 8031,0.25,,
id_e349cb1f,0,Kenya,2018 LR,otherhybrid,1.125,,
id_e35e5bef,0,Kenya,2018 LR,h6213,0.5,,
id_e3651aec,,Rwanda,2018A,sc_513,0.12108145,,
id_e37a14c5,0,Kenya,2018 LR,otherhybrid,0.3125,,
id_e385cc97,,Rwanda,2018A,unknown,0.1235525,,
id_e3adca50,,Rwanda,2015B,NSP,0.0247105,,
id_e3b646bb,0,Kenya,2017 LR,Pioneer P3812W,0.5,,
id_e3b90c79,,Rwanda,2018A,sc_403,0.1235525,,
id_e3c59722,,Tanzania,2015 LR,KS 625,1,,
id_e3c91340,0,Kenya,2017 LR,DK 90-89,0.5,,
id_e3ce4ec6,,Rwanda,2017A,unknown_Hybrid,0.1235525,,
id_e3dc5d97,0,Kenya,2017 LR,H 6218,0.15,,
id_e3de655d,,Rwanda,2018A,pan_4m21,0.1235525,,
id_e3e72e6a,,Rwanda,2017A,pan_53,0.12108145,,
id_e4002216,3,Kenya,2018 LR,otherhybrid,2,,
id_e4005f16,,Rwanda,2015A,ZM 607,0.098842,,
id_e40311b2,0,Kenya,2018 LR,localmaize,0.5,,
id_e40ce7d0,0,Kenya,2017 LR,WH 509,0.5,,
id_e40dbee4,,Rwanda,2015B,PAN 4M21,0.049421,,
id_e415464a,0,Kenya,2018 LR,h6213,0.5,,
id_e4164e3f,0,Kenya,2018 LR,h614d,1,,
id_e437d5a1,0,Kenya,2018 LR,localmaize,0.25,,
id_e44a3aeb,0,Kenya,2017 LR,SC DUMA 43,0.5,,
id_e44a9040,0,Kenya,2018 LR,h614d,0.25,,
id_e47609df,0,Kenya,2018 LR,h6213,1,,
id_e479040a,0,Kenya,2016 LR,H_614D,0.25,,
id_e47ce2f1,2,Kenya,2016 LR,WH_505,0.75,,
id_e47e398b,0,Kenya,2018 LR,pioneerp3812w,0.125,,
id_e48ddd5b,,Rwanda,2018A,sc_403,0.1235525,,
id_e497dfd0,0,Kenya,2018 LR,h6213,0.5,,
id_e4cfc821,,Rwanda,2018A,hybrid_unknown,0.1235525,,
id_e4d6ae49,0,Kenya,2018 LR,otherhybrid,0.3,,
id_e4d92f7e,0,Kenya,2017 LR,H 614D,0.25,,
id_e4db0940,0,Kenya,2018 LR,h6213,1,,
id_e4df3374,0,Kenya,2018 LR,sctembo73,0.5,,
id_e4f2234b,0,Kenya,2018 LR,h614d,0.9,,
id_e4f3bfe7,0,Kenya,2016 LR,Other_Hybrid,0.75,,
id_e4f7925b,,Tanzania,2015 LR,Kienyeji,4,,
id_e508ff9d,2,Kenya,2018 LR,otherhybrid,0.5,,
id_e516b254,0,Kenya,2017 LR,WH 505,0.125,,
id_e51f3f17,0,Kenya,2018 LR,localmaize,0.75,,
id_e520080f,0,Kenya,2018 LR,h6213,0.125,,
id_e5316bcd,,Rwanda,2016B,nsp,0.6177625,,
id_e53bc334,0,Kenya,2018 LR,localmaize,2,,
id_e5553208,0,Kenya,2018 LR,h6218,0.5,,
id_e55c132f,0,Kenya,2018 LR,wh505,0.5,,
id_e57fcabd,,Rwanda,2018A,unknown,0.1235525,,
id_e588cb4c,,Rwanda,2018B,sc_637,0.207568191,,
id_e5916294,0,Kenya,2018 LR,h614d,0.2,,
id_e59eebf5,0,Kenya,2018 LR,h6218,0.25,,
id_e5a35125,0,Kenya,2017 LR,SC DUMA 43,0.25,,
id_e5a60436,1,Kenya,2018 LR,localmaize,0.25,,
id_e5a69d2a,0,Kenya,2018 LR,dk8031,0.5,,
id_e5b11870,0,Kenya,2018 LR,otherhybrid,2.5,,
id_e5b66ab5,3,Kenya,2018 LR,h6213,2,,
id_e5b83d3e,0,Kenya,2016 LR,H_6213,0.125,,
id_e5c1c023,1,Kenya,2018 LR,h6218,0.25,,
id_e5d2e7d0,0,Kenya,2018 LR,h6213,0.2,,
id_e5e8d9d6,0,Kenya,2018 LR,wh509,0.5,,
id_e5f6b4e1,0,Kenya,2017 LR,WH 505,0.125,,
id_e60d9381,3,Kenya,2018 LR,localmaize,0.5,,
id_e6131a6c,0,Kenya,2018 LR,localmaize,0.5,,
id_e616b913,0,Kenya,2018 LR,otherhybrid,3,,
id_e616d27c,0,Kenya,2018 LR,dk8031,0.5,,
id_e61a5f97,0,Kenya,2018 LR,otherhybrid,0.125,,
id_e63f96a3,0,Kenya,2016 LR,DK 8031,3,,
id_e65d4b58,0,Kenya,2016 LR,H_6213,0.5,,
id_e66bb75a,0,Kenya,2018 LR,otherhybrid,0.52,,
id_e66ee5fb,0,Kenya,2018 LR,h614d,1.75,,
id_e67f6fd4,0,Kenya,2018 LR,h614d,0.75,,
id_e6843c10,0,Kenya,2016 LR,SC_DUMA_43,0.25,,
id_e6ae4e09,0,Kenya,2018 LR,h6213,3,,
id_e6b6e4e7,,Rwanda,2015A,Unspecified hybrid,0.197684,,
id_e6c1be88,0,Kenya,2016 LR,Local,0.25,,
id_e6c23bf0,0,Kenya,2018 LR,h6213,0.5,,
id_e6c2ad40,0,Kenya,2018 LR,localmaize,4,,
id_e6c2e243,0,Kenya,2018 LR,h6213 otherhybrid,1.2,,
id_e6c4228f,0,Kenya,2018 LR,pioneerp3812w,0.25,,
id_e6cbf3c9,,Rwanda,2018B,opv_unk,0.049421,,
id_e6d33a73,0,Kenya,2018 LR,h614d,0.25,,
id_e6d6c6b3,0,Kenya,2018 LR,localmaize,0.5,,
id_e6d98af3,,Rwanda,2015B,NSP,0.16061825,,
id_e6ea28b8,0,Kenya,2016 LR,H_614D,0.5,,
id_e6eef5fe,0,Kenya,2018 LR,h6213,0.5,,
id_e6f63b29,0,Kenya,2018 LR,dk8031,0.25,,
id_e70282b5,0,Kenya,2018 LR,h6213,0.75,,
id_e70a0fbc,0,Kenya,2018 LR,localmaize,0.125,,
id_e7134a1f,3,Kenya,2016 LR,Local,0.5,,
